date,ticker,name,reports,period,epsWallStreet,epsEstimize,epsActual,revWallStreet,revEstimize,revActual
11/20/2013,LOW,Lowe's Companies Inc.,BMO,FQ3 ‘13,0.48,0.51,0.47,12703,12825,12957
11/20/2013,POST,"Post Holdings, Inc.",AMC,FQ4 ‘13,0.17,,0.16,276,,291.7
11/20/2013,DE,Deere & Company,BMO,FQ4 ‘13,1.89,1.92,2.11,8706,8679,8624
11/21/2013,HAYN,Haynes International Inc.,AMC,FQ4 ‘13,0.33,,0.32,115.1,,115.7
11/21/2013,SPB,"Spectrum Brands Holdings, Inc.",BMO,FQ4 ‘13,0.85,,0.88,1131,,1138
11/21/2013,KIRK,Kirkland's Inc,BMO,FQ3 ‘13,0.02,,0.06,,,106.13
11/21/2013,WAIR,"Wesco Aircraft Holdings, Inc.",AMC,FQ4 ‘13,0.32,,0.33,238.03,,234.3
11/21/2013,GEOS,Geospace Technologies Corp,AMC,FQ4 ‘13,1.04,,1.05,63.93,,68.29
11/21/2013,BRC,Brady Corp.,BMO,FQ1 ‘14,0.48,,0.42,304.2,,305.97
11/22/2013,HIBB,"Hibbett Sports, Inc.",BMO,FQ3 ‘14,0.65,0.66,0.66,207.86,209.1,207.9
11/22/2013,FL,"Foot Locker, Inc.",BMO,FQ3 ‘13,0.67,0.68,0.68,1586,1595,1622
11/25/2013,NM,Navios Maritime Holdings Inc.,BMO,FQ3 ‘13,-0.11,,-0.13,120.94,,122.3
11/25/2013,WDAY,"Workday, Inc.",AMC,FQ3 ‘14,-0.17,-0.13,-0.12,117.78,120.82,127.9
11/25/2013,DY,Dycom Industries Inc.,AMC,FQ3 ‘14,0.46,,0.54,485.45,,512.7
11/25/2013,CPRT,"Copart, Inc.",AMC,FQ1 ‘14,0.17,0.17,0.16,273.22,273.56,279.9
11/25/2013,PANW,"Palo Alto Networks, Inc.",AMC,FQ1 ‘14,0.07,0.08,0.08,120.85,121.95,128.2
11/25/2013,SDRL,SeaDrill Limited,BMO,FQ3 ‘13,0.67,,0.58,1290,,1280
11/25/2013,NJR,New Jersey Resources Corp.,BMO,FQ4 ‘13,-0.06,,-0.01,449.59,,733.7
11/25/2013,NUAN,"Nuance Communications, Inc.",AMC,FQ4 ‘13,0.29,0.31,0.3,488.75,490.65,490.4
11/25/2013,VNET,"21Vianet Group, Inc.",AMC,FQ3 ‘13,0.07,,0.08,83.69,,84
11/25/2013,HI,"Hillenbrand, Inc.",AMC,FQ4 ‘13,0.52,,0.5,453,,440.9
11/26/2013,CTRN,Citi Trends Inc,BMO,FQ3 ‘13,-0.18,,-0.17,,,145.36
11/27/2013,SFL,Ship Finance International Limited,BMO,FQ3 ‘13,0.24,,0.14,74.51,,68.08
12/2/2013,SCVL,Shoe Carnival Inc.,AMC,FQ3 ‘13,0.51,0.52,0.54,236.92,237.63,235.77
12/2/2013,THO,Thor Industries Inc.,AMC,FQ1 ‘14,0.71,0.73,0.68,802.6,803.35,800
12/2/2013,ASNA,Ascena Retail Group Inc.,AMC,FQ1 ‘14,0.32,0.35,0.36,1184,1234,1197
12/3/2013,UNFI,"United Natural Foods, Inc.",AMC,FQ1 ‘14,0.54,0.55,0.56,1620,1630,1602
12/3/2013,GWRE,Guidewire Software Inc,AMC,FQ1 ‘14,-0.17,-0.13,-0.01,62.98,65.53,66.5
12/4/2013,GES,Guess? Inc.,AMC,FQ3 ‘14,0.39,0.4,0.42,617.26,623.97,613.5
12/4/2013,FLOW,"SPX FLOW, Inc.",AMC,FQ2 ‘14,,,0.05,,,66.3
12/4/2013,VRNT,Verint Systems Inc.,AMC,FQ3 ‘14,0.65,,0.8,224.23,,224.76
12/4/2013,EMKR,EMCORE Corporation,AMC,FQ4 ‘13,-0.07,,-0.21,,,43.1
12/4/2013,AVGO,Broadcom Limited,AMC,FQ4 ‘13,0.83,0.86,0.89,732.19,738.39,738
12/4/2013,EXPR,Express Inc.,BMO,FQ3 ‘13,0.25,0.27,0.23,500.33,505.03,503
12/4/2013,KFY,Korn Ferry International,AMC,FQ2 ‘14,0.34,,0.41,234.17,,246.2
12/4/2013,SNPS,Synopsys Inc.,AMC,FQ4 ‘13,0.55,0.55,0.56,507.13,505.18,504.9
12/4/2013,GIII,"G-III Apparel Group, Ltd.",BMO,FQ3 ‘14,1.31,,1.43,620.7,,668.7
12/5/2013,TITN,"Titan Machinery, Inc.",BMO,FQ3 ‘14,0.5,,0.27,616.15,,588
12/5/2013,TTC,Toro Co.,BMO,FQ4 ‘13,0.01,,0.04,378.9,,382.4
12/5/2013,ULTA,"Ulta Beauty, Inc.",AMC,FQ3 ‘13,0.74,0.76,0.72,622.57,625.75,618.8
12/5/2013,KR,The Kroger Co.,BMO,FQ3 ‘13,0.26,0.28,0.27,22853,22721,22505
12/5/2013,CWST,"Casella Waste Systems, Inc.",AMC,FQ2 ‘14,,,0.01,,,141.34
12/5/2013,CUB,Cubic Corporation,AMC,FQ4 ‘13,0.65,,0.53,354.24,,314.8
12/5/2013,BIG,Big Lots Inc.,AMC,FQ3 ‘13,-0.08,-0.05,-0.16,1164,1164,1152
12/5/2013,FRAN,Francesca's Holdings Corporation,BMO,FQ3 ‘13,0.2,0.23,0.2,79.36,81.36,79.6
12/5/2013,FIVE,"Five Below, Inc.",AMC,FQ3 ‘13,0.04,0.05,0.05,111.96,114.4,110.7
12/5/2013,CONN,Conns Inc.,BMO,FQ3 ‘14,0.63,,0.71,285.66,,310.9
12/5/2013,COO,The Cooper Companies Inc.,AMC,FQ4 ‘13,1.8,,1.48,422.03,,411.9
12/5/2013,DG,Dollar General Corporation,BMO,FQ3 ‘13,0.7,0.73,0.72,4420,4468,4382
12/5/2013,FNSR,Finisar Corp.,AMC,FQ2 ‘14,0.39,0.41,0.43,286.17,290.8,290.72
12/5/2013,AGX,"Argan, Inc.",AMC,FQ3 ‘13,,,0.83,,,63.5
12/5/2013,ZUMZ,"Zumiez, Inc.",AMC,FQ3 ‘13,0.46,,0.46,190.61,,191.1
12/5/2013,MEI,Methode Electronics Inc.,BMO,FQ2 ‘14,0.35,,0.51,168.14,,190.9
12/6/2013,GCO,Genesco Inc.,BMO,FQ3 ‘14,1.37,1.38,1.43,663.32,662.68,666.3
12/6/2013,AEO,"American Eagle Outfitters, Inc.",BMO,FQ3 ‘13,0.19,0.19,0.19,852.11,851.09,857.3
12/6/2013,FGP,Ferrellgas Partners LP,BMO,FQ1 ‘14,-0.17,,-0.31,371.72,,415
12/9/2013,IMKTA,Ingles Markets Inc.,BMO,FQ4 ‘13,,,0.68,993.9,,948.9
12/9/2013,CMTL,Comtech Telecommunications Corp.,AMC,FQ1 ‘14,0.23,,0.28,77,,83.37
12/9/2013,ABM,ABM Industries Inc.,AMC,FQ4 ‘13,0.45,,0.48,1231,,1237
12/9/2013,MTN,Vail Resorts Inc.,AMC,FQ1 ‘14,-1.92,,-2.04,121.07,,123.4
12/9/2013,CASY,Casey's General Stores Inc.,AMC,FQ2 ‘14,1.13,1.14,1.06,2026,2033,2016
12/9/2013,PVH,PVH Corp.,AMC,FQ3 ‘13,2.25,2.27,2.3,2222,2229,2259
12/10/2013,AZO,AutoZone Inc.,BMO,FQ1 ‘14,6.26,6.27,6.29,2099,2103,2094
12/10/2013,PLAB,Photronics Inc.,AMC,FQ4 ‘13,0.07,,0.09,106.2,,106
12/10/2013,TOL,Toll Brothers Inc.,BMO,FQ4 ‘13,0.42,0.42,0.54,976.87,972.71,1045
12/10/2013,LDOS,"Leidos Holdings, Inc.",BMO,FQ3 ‘13,-0.01,,0.13,1420,,1420
12/10/2013,HDS,"HD Supply Holdings, Inc.",BMO,FQ3 ‘13,0.36,,0.38,2290,,2300
12/10/2013,HRB,"H&R Block, Inc.",AMC,FQ2 ‘14,-0.37,,-0.42,135.07,,134
12/10/2013,GEF,"Greif, Inc.",BMO,FQ4 ‘13,0.8,,0.76,1118,,1126
12/10/2013,CENT,Central Garden & Pet Co.,AMC,FQ4 ‘13,-0.23,,-0.47,395.73,,368.8
12/11/2013,OXM,Oxford Industries Inc.,AMC,FQ3 ‘13,0.11,,0.1,199.53,,197.5
12/11/2013,NDSN,Nordson Corporation,AMC,FQ4 ‘13,0.92,,0.93,402.15,,410.82
12/11/2013,SIGM,"Sigma Designs, Inc.",AMC,FQ3 ‘14,0.11,,0.1,,,54.4
12/11/2013,VRA,"Vera Bradley, Inc.",AMC,FQ3 ‘14,0.34,0.36,0.37,129.38,129.99,130.1
12/11/2013,COST,Costco Wholesale Corporation,BMO,FQ1 ‘14,1.02,1.04,0.96,25232,25351,25017
12/12/2013,RH,"Restoration Hardware Holdings, Inc.",AMC,FQ3 ‘13,0.29,0.3,0.32,390.4,392.69,395.8
12/12/2013,CIEN,CIENA Corp.,BMO,FQ4 ‘13,0.25,0.27,0.16,569.3,571.53,583.4
12/12/2013,CHKE,Cherokee Inc.,AMC,FQ3 ‘14,,,0.19,,,6.68
12/12/2013,HOV,Hovnanian Enterprises Inc.,BMO,FQ4 ‘13,0.17,0.15,0.21,598.86,589.94,591.7
12/12/2013,LULU,Lululemon Athletica Inc.,BMO,FQ3 ‘13,0.41,0.44,0.45,375.79,379.97,379.9
12/12/2013,ADBE,Adobe Systems Inc.,AMC,FQ4 ‘13,0.32,0.32,0.32,1032,1029,1042
12/17/2013,HEI,HEICO Corp.,AMC,FQ4 ‘13,0.26,,0.28,272.58,,287.42
12/17/2013,JBL,Jabil Inc.,AMC,FQ1 ‘14,0.54,0.55,0.51,4430,4467,4611
12/17/2013,FDS,FactSet Research Systems Inc.,BMO,FQ1 ‘14,1.24,1.24,1.19,224.05,224.87,222.9
12/17/2013,PAY,"VeriFone Systems, Inc",AMC,FQ4 ‘13,0.26,0.26,0.27,421.39,422.49,432
12/17/2013,SAFM,"Sanderson Farms, Inc.",BMO,FQ4 ‘13,2.34,,1.97,742.5,,727.1
12/18/2013,PAYX,Paychex Inc.,AMC,FQ2 ‘14,0.42,0.43,0.43,598.79,602.69,610.5
12/18/2013,ORCL,Oracle Corporation,AMC,FQ2 ‘14,0.67,0.68,0.69,9177,9193,9283
12/18/2013,NX,Quanex Building Products Corporation,BMO,FQ4 ‘13,0.15,,0.04,264.56,,275
12/18/2013,MLHR,Herman Miller Inc.,AMC,FQ2 ‘14,0.42,,0.42,466.1,,470.5
12/18/2013,GIS,"General Mills, Inc.",BMO,FQ2 ‘14,0.88,0.9,0.83,4931,4939,4876
12/18/2013,SCS,Steelcase Inc.,AMC,FQ3 ‘14,0.26,0.24,0.29,761,755,784.8
12/18/2013,LEN,Lennar Corp.,BMO,FQ4 ‘13,0.64,0.64,0.73,1873,1893,1915
12/18/2013,FDX,FedEx Corporation,BMO,FQ2 ‘14,1.65,1.63,1.57,11482,11464,11400
12/19/2013,MCS,The Marcus Corporation,BMO,FQ4 ‘13,0.16,,0.12,100.44,,100.6
12/19/2013,WOR,"Worthington Industries, Inc.",BMO,FQ2 ‘14,0.56,,0.32,684.82,,769.9
12/19/2013,NKE,Nike Inc.,AMC,FQ2 ‘14,0.29,0.31,0.3,6456,6486,6431
12/19/2013,CCL,Carnival Corporation,BMO,FQ4 ‘13,0,0,0.04,3577,3575,3659
12/19/2013,ACN,Accenture plc,BMO,FQ1 ‘14,1.09,1.11,1.15,7226,7253,7359
12/19/2013,DRI,"Darden Restaurants, Inc.",BMO,FQ2 ‘14,0.2,0.19,0.2,2065,2064,2050
12/19/2013,CTAS,Cintas Corporation,AMC,FQ2 ‘14,0.69,0.69,0.7,1127,1130,1140
12/19/2013,ATU,Actuant Corporation,BMO,FQ1 ‘14,0.46,,0.44,335.79,,339.6
12/19/2013,NEOG,Neogen Corp.,BMO,FQ2 ‘14,0.19,,0.13,58.67,,59.6
12/19/2013,KBH,KB Home,BMO,FQ4 ‘13,0.45,0.45,0.31,675.34,677.27,618.5
12/19/2013,CAG,"Conagra Brands, Inc.",BMO,FQ2 ‘14,0.55,0.56,0.62,4640,4650,4714
12/19/2013,WGO,Winnebago Industries Inc.,BMO,FQ1 ‘14,0.37,,0.4,201.6,,222.7
12/19/2013,PIR,"Pier 1 Imports, Inc.",BMO,FQ3 ‘14,0.28,0.28,0.26,463.98,466.47,465.5
12/19/2013,SCHL,Scholastic Corporation,BMO,FQ2 ‘14,2.2,,2.15,638.1,,623.2
12/19/2013,RHT,"Red Hat, Inc.",AMC,FQ3 ‘14,0.35,0.36,0.42,381.58,384.31,396.5
12/19/2013,AIR,AAR Corp.,AMC,FQ2 ‘14,0.5,,0.5,539.95,,540.7
12/19/2013,RAD,Rite Aid Corp.,BMO,FQ3 ‘14,0.04,0.04,0.04,6328,6349,6358
12/20/2013,KMX,CarMax Inc.,BMO,FQ3 ‘14,0.48,0.5,0.47,2899,2957,2941
12/20/2013,NAV,Navistar International Corp.,BMO,FQ4 ‘13,-1.62,,-1.9,2922,,2751
12/30/2013,CALM,"Cal-Maine Foods, Inc.",BMO,FQ2 ‘14,1.3,,1.08,342.65,,354.3
1/2/2014,LNDC,Landec Corporation,AMC,FQ2 ‘14,0.13,,0.13,,,120
1/2/2014,RECN,Resources Connection Inc.,AMC,FQ2 ‘14,0.15,,0.18,141.83,,145.9
1/3/2014,LNN,Lindsay Corporation,BMO,FQ1 ‘14,0.91,0.89,0.79,141.19,141.27,147.7
1/6/2014,SHLM,"A. Schulman, Inc.",AMC,FQ1 ‘14,,,0.57,,,585.4
1/6/2014,SONC,Sonic Corp.,AMC,FQ1 ‘14,0.13,0.14,0.13,127.93,127.76,126.7
1/7/2014,FC,Franklin Covey Company,AMC,FQ1 ‘14,0.14,,0.1,,,43.4
1/7/2014,MU,Micron Technology Inc.,AMC,FQ1 ‘14,0.43,0.46,0.77,3720,3749,4042
1/7/2014,TISI,Team Inc.,AMC,FQ4 ‘13,0.62,,0.62,219.83,,200.5
1/7/2014,CMC,Commercial Metals Company,BMO,FQ1 ‘14,0.21,,0.39,1707,,1683
1/8/2014,MG,Mistras Group Inc,AMC,FQ3 ‘13,0.3,,0.31,154.44,,156.8
1/8/2014,STZ,Constellation Brands Inc.,BMO,FQ3 ‘14,0.91,0.91,1.1,1386,1381,1443
1/8/2014,RPM,RPM International Inc.,BMO,FQ2 ‘14,0.46,,0.48,1067,,1072
1/8/2014,MSM,MSC Industrial Direct Co. Inc.,BMO,FQ1 ‘14,0.94,,0.99,667.9,,678.5
1/8/2014,WDFC,WD-40 Company,AMC,FQ1 ‘14,0.73,0.74,0.74,97.65,98.21,95.54
1/8/2014,UNF,UniFirst Corp.,BMO,FQ1 ‘14,1.62,,1.71,346.86,,346.7
1/8/2014,BBBY,"Bed Bath & Beyond, Inc.",AMC,FQ3 ‘13,1.15,1.16,1.12,2887,2891,2865
1/8/2014,SCHN,Schnitzer Steel Industries Inc.,BMO,FQ1 ‘14,-0.07,,-0.18,612.73,,587.8
1/8/2014,GPN,Global Payments Inc.,AMC,FQ4 ‘13,1.02,1.03,1.07,624.15,626.84,634.1
1/8/2014,GBX,Greenbrier Companies,BMO,FQ1 ‘14,0.54,,0.56,472.57,,490.4
1/8/2014,AZZ,AZZ Incorporated,BMO,FQ3 ‘14,0.71,,0.72,217.25,,197.8
1/9/2014,SVU,SUPERVALU Inc.,BMO,FQ3 ‘14,0.92,0.88,0.91,4016,3999,4012
1/9/2014,ANGO,AngioDynamics Inc.,AMC,FQ2 ‘14,0.07,,0.06,87.83,,88.6
1/9/2014,PRGS,Progress Software Corp.,AMC,FQ4 ‘13,0.41,,0.43,90.85,,91
1/9/2014,SNX,SYNNEX Corp.,AMC,FQ4 ‘13,1.15,,1.2,2948,,3059
1/9/2014,AYI,"Acuity Brands, Inc.",BMO,FQ1 ‘14,0.85,0.87,0.96,540.01,544.5,574.7
1/9/2014,PSMT,PriceSmart Inc.,AMC,FQ1 ‘14,0.73,0.75,0.71,611,608.76,605.6
1/9/2014,HELE,Helen of Troy Limited,AMC,FQ3 ‘14,1.09,1.08,1.16,381,380.8,380.7
1/10/2014,INFY,Infosys Limited,BMO,FQ3 ‘14,0.75,,0.81,,,2100
1/13/2014,LMNR,Limoneira Co,BMO,FQ4 ‘13,0.08,,-0.08,,,14.3
1/14/2014,JPM,JPMorgan Chase & Co.,BMO,FQ4 ‘13,1.34,1.26,1.4,23600,23609,23156
1/14/2014,WFC,Wells Fargo & Company,BMO,FQ4 ‘13,0.98,1,1,20584,20669,20665
1/14/2014,SJR,Shaw Communications Inc,BMO,FQ1 ‘14,0.59,0.58,0.48,1488,1470,1245
1/15/2014,WNS,WNS (Holdings) Limited,BMO,FQ3 ‘14,0.36,,0.38,,,127.1
1/15/2014,KMI,"Kinder Morgan, Inc.",AMC,FQ4 ‘13,0.37,0.38,0.33,3757,3805,3872
1/15/2014,BAC,Bank of America Corporation,BMO,FQ4 ‘13,0.26,0.29,0.29,21275,21602,21700
1/15/2014,FAST,Fastenal Company,BMO,FQ4 ‘13,0.34,0.35,0.33,815.73,817.59,813.8
1/15/2014,PLXS,Plexus Corp.,AMC,FQ1 ‘14,0.61,0.62,0.61,536.16,541.27,533.9
1/15/2014,FUL,HB Fuller Co.,AMC,FQ4 ‘13,0.76,0.77,0.68,526.23,526.97,533.5
1/15/2014,CTBI,Community Trust Bancorp Inc.,BMO,FQ4 ‘13,0.77,,0.55,45.96,,46
1/15/2014,CSX,CSX Corp.,AMC,FQ4 ‘13,0.43,0.44,0.42,3012,3001,3032
1/16/2014,HBAN,Huntington Bancshares Incorporated,BMO,FQ4 ‘13,0.17,,0.18,,,688.7
1/16/2014,SWKS,Skyworks Solutions Inc.,AMC,FQ1 ‘14,0.66,0.68,0.67,500.04,503.8,505
1/16/2014,GS,"The Goldman Sachs Group, Inc.",BMO,FQ4 ‘13,4.14,4.15,4.6,7751,7794,8780
1/16/2014,COF,Capital One Financial Corp.,AMC,FQ4 ‘13,1.54,1.54,1.45,5440,5453,5544
1/16/2014,UNH,"Unitedhealth Group, Inc.",BMO,FQ4 ‘13,1.4,1.41,1.41,31215,31339,31117
1/16/2014,AXP,American Express Company,AMC,FQ4 ‘13,1.26,1.27,1.21,8641,8692,8547
1/16/2014,C,"Citigroup, Inc.",BMO,FQ4 ‘13,0.94,1.03,0.82,18253,18371,17780
1/16/2014,PNC,PNC Financial Services Group Inc.,BMO,FQ4 ‘13,1.64,1.67,1.85,3853,3891,4073
1/16/2014,PPG,PPG Industries Inc.,BMO,FQ4 ‘13,1.73,1.74,1.81,3670,3686,3702
1/16/2014,INTC,Intel Corporation,AMC,FQ4 ‘13,0.52,0.54,0.51,13715,13747,13834
1/16/2014,SLM,SLM Corporation,AMC,FQ4 ‘13,0.72,,0.61,,,
1/16/2014,SCHW,Charles Schwab Corp.,BMO,FQ4 ‘13,0.21,0.22,0.23,1402,1407,1435
1/16/2014,BLK,"BlackRock, Inc.",BMO,FQ4 ‘13,4.38,4.41,4.92,2716,2739,2777
1/17/2014,GE,General Electric Co.,BMO,FQ4 ‘13,0.53,0.53,0.53,40420,40483,40382
1/17/2014,STI,"SunTrust Banks, Inc.",BMO,FQ4 ‘13,0.7,0.7,0.77,2023,2037,2060
1/17/2014,WIT,Wipro Limited,BMO,FQ3 ‘14,0.13,,0.13,,,1830
1/17/2014,SLB,Schlumberger Limited,BMO,FQ4 ‘13,1.32,1.35,1.35,11991,12003,11906
1/17/2014,BK,The Bank of New York Mellon Corporation,BMO,FQ4 ‘13,0.54,0.56,0.54,3705,3733,3750
1/17/2014,MS,Morgan Stanley,BMO,FQ4 ‘13,0.44,0.47,0.5,8021,8110,7830
1/21/2014,IRWD,Ironwood Pharmaceuticals Inc.,BMO,FQ4 ‘13,-0.5,,-0.43,7.22,,5.03
1/22/2014,NTRS,Northern Trust Corporation,BMO,FQ4 ‘13,0.76,,0.76,1040,,1045
1/22/2014,CNS,Cohen & Steers Inc.,AMC,FQ4 ‘13,0.41,,0.43,74,,73.43
1/22/2014,TEL,TE Connectivity Ltd.,BMO,FQ1 ‘14,0.77,0.79,0.82,3276,3281,3326
1/22/2014,VAR,Varian Medical Systems Inc.,AMC,FQ1 ‘14,0.9,0.91,0.91,717.65,720.31,711.5
1/22/2014,MSI,"Motorola Solutions, Inc.",BMO,FQ4 ‘13,1.63,1.65,1.67,2484,2478,2504
1/22/2014,ETH,Ethan Allen Interiors Inc.,AMC,FQ2 ‘14,0.41,0.41,0.41,201.69,200.69,193.1
1/22/2014,VIVO,Meridian Bioscience Inc.,BMO,FQ1 ‘14,0.22,,0.18,44.81,,44.8
1/22/2014,TER,Teradyne Inc.,AMC,FQ4 ‘13,0.04,0.05,0.07,276.45,273.69,285.3
1/22/2014,BSET,Bassett Furniture Inds,BMO,FQ4 ‘13,0.12,,0.15,,,83.06
1/22/2014,PH,Parker Hannifin Corporation,BMO,FQ2 ‘14,1.25,1.25,1.24,3143,3139,3106
1/22/2014,JEC,Jacobs Engineering Group Inc.,AMC,FQ1 ‘14,0.73,0.73,0.71,3087,3069,3069
1/22/2014,ATI,Allegheny Technologies Inc.,BMO,FQ4 ‘13,-0.2,-0.2,-0.08,1031,995.51,915.3
1/22/2014,LOGI,Logitech International SA,AMC,FQ3 ‘14,0.18,,0.35,589.22,,628
1/23/2014,MTG,MGIC Investment Corporation,BMO,FQ4 ‘13,-0.02,,-0.01,,,251.9
1/23/2014,MATW,Matthews International Corporation,AMC,FQ1 ‘14,0.39,,0.38,227.9,,229.9
1/23/2014,FII,"Federated Investors, Inc.",AMC,FQ4 ‘13,0.36,,0.39,212.12,,214.7
1/23/2014,AVT,Avnet Inc.,BMO,FQ2 ‘14,1.11,1.12,1.17,6953,6963,7422
1/23/2014,DGII,Digi International Inc.,AMC,FQ1 ‘14,0.05,0.06,0.03,49.34,49.58,47.32
1/23/2014,OCFC,OceanFirst Financial Corp.,AMC,FQ4 ‘13,0.21,,0.3,,,22.53
1/23/2014,CMCO,Columbus McKinnon Corporation,BMO,FQ3 ‘14,0.32,,0.33,,,145.1
1/23/2014,DLX,Deluxe Corp.,BMO,FQ4 ‘13,0.99,1.01,1.04,411.2,413.84,417.8
1/23/2014,TDY,Teledyne Technologies Inc.,BMO,FQ4 ‘13,1.22,1.25,1.44,602.54,603.41,596.6
1/23/2014,KLAC,KLA-Tencor Corporation,AMC,FQ2 ‘14,0.79,0.82,0.85,706.41,712.1,705
1/23/2014,ABC,AmerisourceBergen Corporation,BMO,FQ1 ‘14,0.79,,0.8,27313,,29200
1/23/2014,CCMP,Cabot Microelectronics Corp.,BMO,FQ1 ‘14,0.61,0.62,0.45,108,108.86,100.5
1/23/2014,QSII,Quality Systems Inc.,BMO,FQ3 ‘14,0.21,0.21,0.11,114.02,112,108.9
1/23/2014,RMD,ResMed Inc.,AMC,FQ2 ‘14,0.63,0.63,0.6,396.06,393.21,384.3
1/23/2014,OTEX,Open Text Corp.,AMC,FQ2 ‘14,0.38,0.38,0.4,352.53,351.45,363.5
1/23/2014,BGG,Briggs & Stratton Corp.,BMO,FQ2 ‘14,0.1,,0.05,433.1,,416.6
1/23/2014,NTCT,"NetScout Systems, Inc.",BMO,FQ3 ‘14,0.42,0.43,0.5,103.03,104.43,110.6
1/24/2014,XRX,Xerox Corp.,BMO,FQ4 ‘13,1.15,1.19,1.16,5645,5646,5569
1/24/2014,STT,State Street Corp.,BMO,FQ4 ‘13,1.2,1.22,1.15,2500,2543,2528
1/24/2014,KSU,Kansas City Southern,BMO,FQ4 ‘13,1.1,1.13,1.03,621.84,629.39,616
1/24/2014,SWK,"Stanley Black & Decker, Inc.",BMO,FQ4 ‘13,1.3,1.3,1.32,2860,2860,2906
1/24/2014,KMB,Kimberly-Clark Corporation,BMO,FQ4 ‘13,1.4,1.42,1.44,5244,5275,5305
1/24/2014,GWW,"W.W. Grainger, Inc.",BMO,FQ4 ‘13,2.63,2.65,2.59,2377,2373,2377
1/24/2014,PG,Procter & Gamble Co.,BMO,FQ2 ‘14,1.2,1.23,1.21,22343,22391,22280
1/24/2014,HON,Honeywell International Inc.,BMO,FQ4 ‘13,1.22,1.23,1.24,10199,10177,10387
1/24/2014,BMY,Bristol-Myers Squibb Company,BMO,FQ4 ‘13,0.43,0.44,0.51,4312,4333,4441
1/27/2014,PRK,Park National Corp.,AMC,FQ4 ‘13,1.23,,1.13,74.6,,73.68
1/27/2014,NVR,NVR Inc.,BMO,FQ4 ‘13,16.07,,21.15,1097,,1242
1/27/2014,LKFN,Lakeland Financial Corp.,BMO,FQ4 ‘13,0.46,,0.42,34.23,,31.27
1/27/2014,CVTI,"Covenant Transportation Group, Inc.",AMC,FQ4 ‘13,0.1,,0.22,,,176.5
1/27/2014,DCOM,"Dime Community Bancshares, Inc.",AMC,FQ4 ‘13,0.29,,0.29,,,30.77
1/27/2014,PLT,"Plantronics, Inc.",AMC,FQ3 ‘14,0.63,0.63,0.76,206.43,206.3,212.7
1/27/2014,CMRE,Costamare Inc.,AMC,FQ4 ‘13,0.4,0.42,0.41,116.78,116.62,112.5
1/27/2014,RGS,Regis Corp.,BMO,FQ2 ‘14,0.01,,-0.04,479.7,,468.4
1/28/2014,KLIC,Kulicke & Soffa Industries Inc.,BMO,FQ1 ‘14,-0.09,-0.06,-0.03,80,83.57,79.1
1/28/2014,HLIT,Harmonic Inc.,AMC,FQ4 ‘13,0.07,,0.08,121.25,,120.2
1/28/2014,DHR,Danaher Corp.,BMO,FQ4 ‘13,0.96,0.97,0.96,5200,5220,5267
1/28/2014,WRLD,World Acceptance Corp.,BMO,FQ3 ‘14,1.66,,1.98,160.24,,160.5
1/28/2014,HUBG,Hub Group Inc.,AMC,FQ4 ‘13,0.48,,0.5,877.14,,885.3
1/28/2014,WAT,Waters Corp.,BMO,FQ4 ‘13,1.61,,1.7,533.98,,565
1/28/2014,DHI,DR Horton Inc.,BMO,FQ1 ‘14,0.3,0.32,0.36,1567,1615,1636
1/28/2014,TSS,"Total System Services, Inc.",AMC,FQ4 ‘13,0.48,,0.48,614.02,,600.8
1/28/2014,EFII,"Electronics for Imaging, Inc.",AMC,FQ4 ‘13,0.44,0.46,0.49,189,193.05,197.2
1/28/2014,OSIS,"OSI Systems, Inc.",BMO,FQ2 ‘14,0.78,0.79,0.78,212.5,215.83,236
1/28/2014,POL,PolyOne Corporation,AMC,FQ4 ‘13,0.26,0.27,0.26,900,902.34,923.6
1/28/2014,TROW,"T. Rowe Price Group, Inc.",BMO,FQ4 ‘13,1.04,,1.06,917.13,,929.8
1/28/2014,NEE,"NextEra Energy, Inc.",BMO,FQ4 ‘13,0.96,,0.95,3884,,3630
1/28/2014,HRS,Harris Corp.,BMO,FQ2 ‘14,1.17,,1.27,1241,,1223
1/28/2014,AJG,Arthur J Gallagher & Co.,AMC,FQ4 ‘13,0.49,,0.48,773.6,,890.2
1/28/2014,OI,"Owens-Illinois, Inc.",AMC,FQ4 ‘13,0.52,0.53,0.51,1781,1781,1760
1/28/2014,APD,Air Products & Chemicals Inc.,BMO,FQ1 ‘14,1.33,,1.34,2562,,2546
1/28/2014,WERN,Werner Enterprises Inc.,AMC,FQ4 ‘13,0.29,,0.3,510.57,,517.9
1/28/2014,FCFS,"FirstCash, Inc.",BMO,FQ4 ‘13,0.89,,0.87,195.25,,185.2
1/28/2014,AOS,AO Smith Corp.,BMO,FQ4 ‘13,0.25,,0.26,566.67,,558.9
1/28/2014,TGI,"Triumph Group, Inc.",AMC,FQ3 ‘14,1.19,1.23,0.99,968.48,967.64,915.8
1/28/2014,CIT,CIT Group Inc (DEL),BMO,FQ4 ‘13,0.86,,0.65,,,888.8
1/28/2014,TWIN,Twin Disc Inc.,BMO,FQ2 ‘14,0.2,,0.05,67.55,,63.2
1/28/2014,MLM,Martin Marietta Materials Inc.,BMO,FQ4 ‘13,0.71,,0.77,485.69,,545
